seed,family,number_of_items,capacity,weights,values,greedy_value,optimal_value,failure,relative_gap
322,independent,20,287,"(46, 27, 5, 19, 37, 20, 41, 47, 15, 41, 36, 15, 31, 23, 7, 8, 19, 49, 38, 50)","(100, 20, 31, 41, 20, 24, 70, 70, 30, 27, 46, 93, 82, 42, 58, 50, 87, 75, 89, 15)",797,797,False,0.0
323,independent,20,244,"(47, 8, 40, 4, 43, 21, 30, 23, 32, 17, 48, 5, 27, 8, 29, 5, 37, 28, 27, 10)","(93, 18, 40, 70, 57, 42, 54, 27, 5, 78, 47, 66, 36, 20, 3, 22, 69, 77, 25, 96)",732,732,False,0.0
324,independent,20,248,"(38, 46, 31, 35, 22, 1, 33, 14, 23, 41, 26, 19, 15, 8, 48, 30, 3, 17, 43, 4)","(22, 92, 12, 55, 10, 34, 24, 46, 19, 90, 100, 74, 26, 59, 17, 26, 92, 21, 63, 71)",760,776,True,0.020618556701030927
325,independent,20,236,"(36, 37, 47, 5, 23, 16, 44, 8, 40, 6, 9, 33, 29, 13, 1, 32, 36, 4, 23, 31)","(17, 16, 85, 22, 32, 31, 77, 87, 3, 15, 72, 25, 61, 12, 84, 25, 35, 49, 65, 11)",692,692,False,0.0
326,independent,20,246,"(7, 20, 30, 5, 7, 17, 33, 11, 24, 23, 50, 47, 1, 9, 36, 47, 4, 30, 44, 48)","(61, 6, 52, 83, 87, 42, 74, 15, 9, 97, 15, 100, 40, 37, 6, 62, 51, 58, 4, 49)",803,807,True,0.004956629491945477
327,independent,20,203,"(4, 29, 47, 48, 10, 32, 14, 11, 8, 13, 1, 11, 14, 18, 2, 13, 41, 27, 38, 25)","(67, 42, 97, 17, 28, 94, 15, 23, 29, 8, 88, 16, 59, 5, 49, 83, 76, 26, 3, 65)",713,735,True,0.029931972789115645
328,independent,20,300,"(42, 49, 30, 49, 48, 41, 47, 13, 23, 35, 17, 21, 44, 33, 13, 22, 39, 12, 13, 8)","(65, 42, 62, 11, 63, 57, 51, 72, 99, 41, 91, 35, 27, 54, 16, 65, 88, 24, 92, 48)",811,823,True,0.014580801944106925
329,independent,20,187,"(31, 33, 15, 18, 5, 2, 31, 40, 26, 33, 13, 7, 8, 15, 9, 16, 31, 7, 23, 11)","(40, 43, 51, 27, 62, 68, 8, 13, 25, 58, 34, 60, 26, 27, 80, 15, 46, 17, 60, 69)",654,658,True,0.0060790273556231
330,independent,20,280,"(40, 4, 36, 22, 33, 48, 38, 8, 6, 16, 33, 34, 5, 36, 29, 48, 48, 11, 31, 34)","(10, 52, 3, 79, 44, 82, 31, 17, 55, 70, 4, 74, 7, 8, 51, 90, 30, 74, 85, 75)",729,766,True,0.048302872062663184
331,independent,20,338,"(47, 11, 41, 42, 30, 43, 38, 48, 43, 50, 40, 3, 35, 34, 39, 22, 35, 15, 10, 49)","(42, 32, 14, 61, 80, 44, 93, 54, 56, 91, 54, 56, 37, 93, 99, 53, 86, 96, 41, 80)",900,900,False,0.0
332,independent,20,276,"(16, 34, 38, 45, 26, 1, 46, 16, 39, 12, 13, 50, 9, 39, 3, 31, 35, 24, 42, 32)","(67, 98, 54, 76, 23, 29, 69, 1, 9, 77, 65, 72, 68, 49, 93, 98, 27, 89, 12, 73)",902,905,True,0.0033149171270718232
333,independent,20,256,"(36, 23, 26, 19, 35, 27, 16, 36, 28, 22, 17, 25, 39, 50, 42, 15, 35, 3, 12, 5)","(45, 28, 11, 69, 44, 33, 43, 31, 12, 7, 98, 62, 99, 33, 59, 62, 36, 38, 52, 94)",753,754,True,0.001326259946949602
334,independent,20,248,"(16, 25, 9, 49, 24, 49, 1, 50, 47, 35, 14, 28, 6, 10, 17, 39, 34, 31, 2, 10)","(72, 54, 47, 45, 100, 27, 34, 55, 8, 99, 2, 12, 14, 84, 33, 75, 20, 70, 25, 79)",788,788,False,0.0
335,independent,20,254,"(10, 50, 35, 4, 41, 48, 11, 28, 32, 31, 39, 38, 23, 30, 11, 34, 9, 7, 6, 22)","(1, 58, 53, 97, 85, 3, 64, 83, 46, 44, 4, 29, 20, 62, 58, 36, 14, 57, 37, 95)",752,763,True,0.014416775884665793
336,independent,20,254,"(1, 48, 13, 35, 48, 30, 2, 35, 5, 28, 32, 37, 12, 23, 13, 34, 41, 16, 26, 29)","(100, 69, 19, 47, 24, 93, 64, 44, 98, 12, 56, 39, 81, 44, 35, 77, 10, 28, 8, 64)",806,809,True,0.003708281829419036
337,independent,20,214,"(13, 34, 48, 33, 24, 29, 24, 32, 2, 19, 2, 10, 9, 12, 23, 35, 32, 23, 13, 12)","(64, 47, 2, 68, 33, 4, 82, 91, 31, 13, 20, 75, 96, 76, 86, 79, 26, 58, 60, 67)",885,885,False,0.0
338,independent,20,246,"(8, 18, 32, 45, 4, 19, 30, 26, 47, 13, 40, 3, 36, 44, 19, 12, 50, 29, 15, 1)","(53, 60, 26, 78, 95, 91, 82, 42, 100, 15, 14, 26, 53, 9, 17, 77, 21, 42, 79, 40)",838,838,False,0.0
339,independent,20,231,"(10, 9, 3, 41, 5, 24, 4, 32, 6, 25, 10, 37, 18, 32, 41, 34, 12, 27, 42, 50)","(82, 58, 65, 96, 76, 61, 66, 98, 80, 4, 9, 44, 10, 45, 69, 25, 51, 14, 37, 79)",856,857,True,0.0011668611435239206
340,independent,20,202,"(26, 7, 35, 37, 12, 15, 34, 17, 10, 30, 18, 36, 3, 3, 32, 9, 17, 31, 20, 11)","(74, 68, 16, 36, 41, 90, 71, 39, 72, 17, 35, 2, 4, 22, 42, 25, 30, 19, 34, 55)",660,660,False,0.0
341,independent,20,279,"(38, 37, 4, 36, 41, 17, 29, 15, 47, 26, 40, 43, 41, 4, 33, 17, 25, 1, 39, 25)","(39, 20, 5, 34, 9, 92, 44, 12, 41, 9, 66, 78, 84, 36, 10, 12, 2, 37, 97, 61)",634,634,False,0.0
342,independent,20,260,"(8, 38, 5, 31, 6, 34, 37, 49, 42, 21, 32, 45, 9, 7, 12, 2, 28, 44, 42, 29)","(27, 10, 10, 97, 81, 40, 5, 67, 70, 100, 5, 98, 88, 91, 78, 98, 39, 84, 75, 17)",966,966,False,0.0
343,independent,20,242,"(13, 49, 30, 6, 21, 2, 20, 12, 9, 22, 18, 49, 31, 35, 27, 41, 22, 35, 34, 9)","(64, 21, 74, 67, 53, 33, 22, 90, 26, 12, 37, 70, 62, 99, 62, 58, 90, 6, 62, 45)",802,802,False,0.0
344,independent,20,282,"(25, 7, 44, 44, 21, 26, 43, 17, 37, 27, 11, 48, 49, 42, 8, 1, 23, 39, 46, 7)","(50, 38, 68, 78, 37, 56, 82, 43, 56, 30, 47, 19, 53, 57, 33, 78, 42, 74, 93, 34)",707,711,True,0.005625879043600563
345,independent,20,208,"(50, 1, 27, 13, 45, 10, 26, 19, 43, 10, 40, 1, 10, 20, 29, 9, 12, 17, 18, 16)","(37, 22, 14, 48, 84, 37, 86, 7, 44, 12, 44, 44, 100, 63, 83, 82, 76, 81, 58, 6)",806,828,True,0.026570048309178744
346,independent,20,268,"(36, 39, 8, 21, 35, 29, 10, 7, 10, 34, 22, 3, 23, 43, 38, 18, 50, 36, 44, 30)","(25, 67, 72, 68, 72, 61, 74, 12, 55, 13, 36, 19, 51, 50, 65, 57, 39, 66, 17, 13)",710,710,False,0.0
347,independent,20,248,"(23, 31, 18, 13, 16, 17, 28, 3, 28, 47, 31, 35, 9, 28, 42, 28, 35, 26, 19, 20)","(77, 96, 64, 95, 43, 22, 8, 2, 3, 43, 29, 18, 67, 85, 85, 89, 55, 95, 77, 47)",857,857,False,0.0
348,independent,20,256,"(21, 12, 16, 24, 36, 27, 29, 45, 23, 2, 37, 7, 30, 46, 30, 16, 26, 37, 13, 36)","(99, 28, 59, 12, 25, 2, 41, 22, 14, 71, 58, 97, 29, 50, 23, 95, 59, 89, 77, 85)",858,858,False,0.0
349,independent,20,248,"(27, 28, 48, 37, 40, 22, 34, 29, 1, 9, 18, 19, 17, 8, 24, 23, 23, 39, 46, 4)","(65, 38, 51, 35, 37, 67, 2, 42, 96, 61, 65, 32, 78, 83, 94, 68, 54, 71, 62, 13)",847,857,True,0.011668611435239206
350,independent,20,318,"(24, 26, 21, 23, 49, 38, 46, 10, 30, 49, 19, 25, 45, 40, 32, 10, 34, 48, 42, 25)","(24, 86, 84, 33, 23, 63, 89, 63, 31, 25, 47, 5, 62, 68, 60, 88, 55, 93, 70, 37)",781,781,False,0.0
351,independent,20,252,"(40, 23, 47, 21, 19, 30, 15, 30, 18, 18, 41, 17, 49, 36, 6, 3, 28, 14, 32, 18)","(74, 42, 35, 93, 80, 50, 52, 30, 95, 85, 95, 100, 45, 62, 65, 35, 88, 16, 79, 19)",909,917,True,0.008724100327153763
352,independent,20,226,"(19, 48, 43, 9, 13, 5, 35, 46, 8, 8, 12, 27, 4, 43, 9, 34, 4, 28, 38, 18)","(19, 9, 35, 76, 61, 28, 38, 95, 9, 22, 38, 70, 14, 40, 85, 83, 57, 21, 89, 77)",747,781,True,0.04353393085787452
353,independent,20,278,"(7, 25, 6, 32, 36, 48, 31, 35, 23, 38, 32, 6, 2, 40, 25, 49, 29, 18, 43, 32)","(12, 93, 77, 52, 14, 74, 50, 87, 98, 27, 41, 39, 45, 97, 22, 19, 55, 33, 55, 84)",772,801,True,0.03620474406991261
354,independent,20,224,"(14, 6, 7, 49, 10, 7, 15, 43, 28, 11, 19, 31, 19, 15, 24, 32, 27, 39, 18, 35)","(26, 86, 100, 82, 1, 40, 81, 77, 70, 37, 54, 22, 75, 90, 79, 93, 31, 62, 91, 65)",922,922,False,0.0
355,independent,20,223,"(11, 40, 22, 10, 39, 7, 14, 46, 38, 32, 39, 21, 32, 10, 22, 5, 35, 3, 19, 1)","(15, 49, 7, 72, 69, 19, 50, 65, 77, 83, 77, 17, 46, 64, 43, 51, 80, 34, 55, 78)",740,740,False,0.0
356,independent,20,316,"(42, 31, 27, 40, 34, 27, 36, 28, 44, 26, 23, 26, 19, 37, 50, 11, 31, 47, 30, 22)","(6, 33, 56, 58, 72, 25, 44, 55, 81, 40, 53, 61, 34, 91, 22, 16, 10, 11, 1, 21)",617,617,False,0.0
357,independent,20,292,"(12, 45, 11, 18, 35, 26, 27, 43, 23, 3, 39, 19, 43, 48, 23, 6, 46, 42, 37, 37)","(48, 9, 31, 19, 29, 100, 21, 6, 42, 62, 15, 59, 54, 12, 28, 49, 81, 47, 6, 42)",643,643,False,0.0
358,independent,20,248,"(49, 14, 48, 13, 7, 10, 45, 15, 29, 11, 34, 38, 9, 5, 28, 12, 45, 7, 46, 32)","(31, 51, 40, 3, 10, 88, 7, 41, 45, 53, 77, 81, 13, 63, 79, 26, 48, 23, 64, 38)",653,678,True,0.03687315634218289
359,independent,20,272,"(6, 26, 32, 19, 27, 33, 44, 13, 41, 4, 30, 4, 47, 43, 25, 13, 40, 28, 44, 25)","(65, 75, 73, 97, 3, 12, 13, 5, 90, 92, 19, 75, 69, 28, 31, 71, 87, 48, 12, 2)",842,842,False,0.0
360,independent,20,263,"(15, 16, 6, 44, 36, 6, 5, 8, 50, 30, 35, 40, 31, 42, 18, 19, 21, 49, 42, 13)","(40, 85, 27, 19, 24, 32, 92, 100, 42, 18, 80, 50, 36, 20, 47, 26, 58, 10, 91, 56)",784,794,True,0.012594458438287154
361,independent,20,230,"(40, 48, 26, 29, 28, 9, 11, 40, 25, 20, 2, 35, 5, 20, 8, 2, 37, 20, 32, 24)","(17, 99, 52, 3, 94, 80, 80, 47, 76, 54, 60, 66, 50, 7, 24, 62, 52, 90, 69, 28)",845,866,True,0.02424942263279446
362,independent,20,312,"(50, 34, 24, 33, 23, 34, 41, 50, 23, 29, 38, 15, 27, 37, 4, 38, 48, 36, 38, 3)","(68, 79, 32, 84, 78, 88, 95, 40, 34, 48, 74, 30, 29, 28, 6, 73, 21, 63, 90, 88)",785,797,True,0.015056461731493099
363,independent,20,221,"(50, 3, 11, 5, 34, 27, 50, 10, 16, 14, 8, 33, 10, 43, 33, 22, 10, 23, 2, 38)","(22, 69, 39, 11, 86, 10, 54, 93, 47, 7, 28, 59, 86, 18, 69, 56, 88, 77, 44, 25)",852,852,False,0.0
364,independent,20,266,"(1, 32, 2, 22, 10, 42, 13, 46, 49, 46, 48, 10, 10, 49, 26, 35, 29, 11, 4, 46)","(12, 2, 23, 30, 68, 83, 89, 24, 93, 6, 35, 13, 5, 28, 57, 45, 21, 95, 93, 96)",773,784,True,0.01403061224489796
365,independent,20,230,"(44, 46, 10, 39, 33, 37, 43, 12, 13, 7, 1, 39, 9, 22, 3, 13, 48, 18, 21, 3)","(37, 98, 37, 25, 50, 50, 71, 4, 98, 2, 57, 37, 50, 95, 76, 28, 84, 28, 68, 2)",762,762,False,0.0
366,independent,20,244,"(5, 47, 8, 34, 44, 22, 11, 7, 26, 39, 5, 49, 15, 46, 33, 6, 16, 32, 15, 28)","(63, 100, 19, 50, 49, 81, 90, 20, 58, 10, 21, 33, 19, 12, 26, 10, 51, 1, 48, 48)",659,668,True,0.01347305389221557
367,independent,20,246,"(3, 45, 2, 15, 48, 26, 50, 43, 2, 15, 30, 30, 18, 14, 10, 48, 25, 6, 46, 16)","(68, 63, 45, 1, 40, 58, 89, 74, 8, 3, 36, 77, 37, 50, 23, 38, 14, 95, 22, 11)",660,664,True,0.006024096385542169
368,independent,20,246,"(31, 4, 13, 7, 40, 40, 18, 22, 25, 7, 50, 22, 44, 31, 16, 9, 32, 37, 27, 17)","(75, 5, 97, 61, 77, 72, 18, 59, 15, 96, 54, 68, 54, 2, 61, 18, 26, 61, 82, 7)",771,771,False,0.0
369,independent,20,228,"(50, 50, 46, 40, 1, 14, 8, 10, 32, 23, 11, 1, 4, 36, 42, 21, 3, 32, 16, 15)","(47, 40, 31, 5, 56, 68, 77, 72, 9, 50, 42, 93, 56, 93, 83, 70, 83, 12, 70, 42)",955,955,False,0.0
370,independent,20,240,"(8, 50, 38, 18, 6, 40, 10, 48, 1, 4, 21, 37, 43, 16, 23, 5, 25, 36, 42, 8)","(81, 37, 68, 86, 37, 78, 75, 100, 62, 87, 77, 38, 71, 42, 94, 63, 40, 88, 29, 34)",966,975,True,0.009230769230769232
371,independent,20,334,"(20, 27, 40, 16, 49, 14, 37, 49, 48, 38, 8, 46, 49, 4, 33, 15, 48, 45, 42, 40)","(77, 53, 13, 41, 7, 79, 28, 80, 51, 1, 17, 26, 62, 75, 31, 10, 30, 89, 57, 47)",687,687,False,0.0
372,independent,20,260,"(8, 48, 16, 34, 46, 28, 33, 14, 9, 20, 24, 9, 20, 48, 28, 24, 43, 48, 3, 18)","(91, 48, 12, 27, 60, 77, 96, 56, 76, 32, 8, 72, 39, 28, 20, 38, 74, 28, 92, 35)",790,806,True,0.019851116625310174
373,independent,20,244,"(3, 43, 8, 13, 40, 21, 28, 41, 30, 30, 41, 42, 17, 41, 2, 8, 41, 9, 24, 6)","(15, 96, 92, 32, 78, 52, 97, 86, 39, 10, 47, 3, 100, 16, 82, 13, 22, 46, 82, 48)",841,874,True,0.03775743707093822
374,independent,20,348,"(22, 46, 50, 10, 48, 35, 49, 47, 27, 43, 23, 35, 50, 34, 24, 47, 34, 49, 18, 4)","(20, 65, 17, 94, 66, 31, 63, 35, 67, 81, 40, 37, 63, 23, 63, 49, 65, 86, 30, 1)",678,680,True,0.0029411764705882353
375,independent,20,254,"(15, 16, 28, 50, 12, 21, 40, 28, 34, 46, 12, 26, 6, 30, 20, 7, 32, 15, 47, 22)","(47, 90, 23, 34, 67, 24, 100, 50, 86, 92, 23, 5, 1, 63, 40, 11, 87, 11, 10, 4)",683,683,False,0.0
376,independent,20,264,"(44, 47, 31, 11, 34, 28, 12, 1, 21, 20, 40, 48, 4, 29, 44, 12, 45, 12, 1, 43)","(94, 52, 38, 86, 13, 50, 75, 58, 22, 81, 94, 78, 30, 12, 65, 11, 79, 15, 46, 89)",797,797,False,0.0
377,independent,20,240,"(16, 7, 16, 49, 31, 22, 41, 22, 19, 33, 3, 10, 37, 30, 21, 12, 34, 45, 29, 3)","(65, 92, 11, 3, 32, 64, 23, 69, 5, 37, 36, 74, 2, 84, 87, 97, 77, 14, 60, 31)",868,868,False,0.0
378,independent,20,256,"(2, 46, 45, 10, 29, 2, 15, 7, 44, 31, 5, 18, 42, 46, 33, 43, 11, 16, 35, 33)","(38, 52, 59, 93, 55, 19, 44, 77, 99, 1, 59, 52, 48, 63, 62, 93, 98, 75, 93, 80)",920,931,True,0.011815252416756176
379,independent,20,306,"(2, 35, 50, 44, 21, 30, 22, 32, 50, 26, 35, 37, 18, 17, 48, 40, 27, 22, 16, 39)","(26, 66, 43, 76, 97, 74, 95, 81, 15, 20, 15, 38, 72, 46, 84, 15, 48, 93, 26, 75)",799,835,True,0.04311377245508982
380,independent,20,310,"(9, 37, 36, 15, 38, 40, 17, 43, 40, 25, 40, 40, 46, 35, 40, 41, 25, 15, 30, 8)","(43, 53, 57, 96, 26, 68, 59, 93, 34, 35, 72, 20, 71, 21, 32, 49, 18, 9, 85, 4)",683,683,False,0.0
381,independent,20,287,"(31, 37, 13, 19, 14, 40, 40, 18, 15, 42, 30, 2, 39, 46, 38, 22, 46, 26, 30, 26)","(61, 4, 14, 84, 68, 76, 78, 81, 50, 29, 28, 2, 54, 22, 2, 56, 17, 59, 70, 49)",734,734,False,0.0
382,independent,20,253,"(4, 9, 15, 49, 22, 50, 37, 22, 46, 44, 14, 45, 28, 37, 12, 13, 9, 11, 21, 18)","(34, 44, 66, 6, 75, 63, 22, 41, 5, 58, 81, 23, 47, 88, 43, 30, 17, 54, 54, 6)",680,715,True,0.04895104895104895
383,independent,20,242,"(34, 26, 15, 7, 24, 47, 6, 13, 35, 44, 20, 14, 19, 30, 27, 37, 32, 1, 40, 12)","(68, 19, 62, 84, 39, 26, 90, 35, 15, 1, 95, 78, 74, 48, 75, 43, 12, 73, 64, 27)",848,873,True,0.0286368843069874
384,independent,20,277,"(42, 4, 48, 2, 24, 29, 8, 36, 25, 4, 26, 12, 44, 38, 46, 41, 26, 32, 28, 39)","(50, 69, 99, 82, 32, 32, 90, 30, 37, 18, 58, 37, 93, 94, 75, 56, 64, 52, 73, 52)",829,829,False,0.0
385,independent,20,226,"(5, 26, 20, 25, 37, 24, 10, 49, 27, 11, 14, 9, 18, 11, 47, 46, 9, 18, 38, 7)","(64, 67, 3, 27, 49, 67, 31, 81, 11, 3, 89, 56, 1, 91, 11, 33, 1, 14, 14, 37)",660,660,False,0.0
386,independent,20,312,"(40, 45, 35, 27, 34, 16, 50, 45, 16, 19, 22, 28, 34, 41, 48, 40, 43, 9, 15, 17)","(39, 52, 57, 7, 4, 33, 33, 74, 82, 61, 20, 24, 91, 4, 11, 17, 26, 100, 58, 16)",663,671,True,0.011922503725782414
387,independent,20,204,"(29, 3, 14, 24, 33, 39, 15, 6, 33, 19, 16, 33, 40, 31, 2, 9, 15, 36, 1, 10)","(27, 24, 25, 35, 15, 94, 12, 32, 54, 1, 93, 100, 19, 67, 62, 13, 65, 16, 76, 73)",765,765,False,0.0
388,independent,20,204,"(24, 24, 12, 6, 16, 24, 28, 49, 42, 5, 10, 20, 47, 6, 22, 49, 1, 5, 1, 17)","(45, 88, 87, 57, 26, 31, 26, 82, 10, 26, 98, 65, 37, 36, 48, 50, 44, 32, 17, 32)",757,757,False,0.0
389,independent,20,320,"(43, 23, 27, 15, 31, 25, 26, 47, 5, 15, 40, 48, 30, 44, 50, 48, 10, 38, 38, 38)","(82, 74, 70, 32, 92, 18, 25, 32, 57, 7, 38, 45, 19, 98, 2, 37, 55, 50, 31, 96)",738,744,True,0.008064516129032258
390,independent,20,255,"(37, 6, 35, 33, 1, 49, 41, 40, 34, 23, 17, 47, 5, 31, 13, 31, 2, 7, 46, 12)","(75, 66, 80, 59, 28, 41, 36, 88, 28, 7, 12, 39, 88, 40, 22, 10, 84, 57, 26, 41)",740,742,True,0.0026954177897574125
391,independent,20,280,"(32, 46, 16, 10, 32, 44, 39, 3, 15, 47, 7, 42, 32, 24, 41, 42, 27, 32, 5, 23)","(22, 82, 86, 21, 5, 64, 90, 31, 55, 50, 29, 16, 53, 36, 37, 26, 62, 75, 5, 80)",705,705,False,0.0
392,independent,20,222,"(40, 30, 47, 14, 14, 13, 5, 49, 42, 38, 43, 3, 5, 30, 22, 21, 8, 4, 8, 9)","(59, 78, 86, 63, 41, 68, 40, 28, 39, 82, 18, 93, 17, 15, 46, 73, 90, 94, 3, 98)",898,928,True,0.032327586206896554
393,independent,20,238,"(24, 11, 49, 30, 9, 15, 5, 3, 30, 36, 13, 38, 30, 2, 10, 39, 48, 42, 10, 33)","(41, 1, 54, 73, 7, 32, 2, 32, 71, 27, 80, 80, 68, 50, 30, 80, 61, 44, 71, 63)",676,698,True,0.03151862464183381
394,independent,20,218,"(16, 23, 14, 5, 24, 12, 46, 37, 48, 27, 6, 31, 36, 13, 15, 4, 15, 20, 38, 5)","(32, 90, 64, 43, 25, 82, 52, 27, 59, 78, 100, 94, 48, 13, 79, 80, 53, 77, 2, 97)",994,994,False,0.0
395,independent,20,300,"(24, 2, 43, 40, 24, 49, 8, 9, 35, 20, 15, 25, 49, 46, 44, 25, 45, 35, 32, 29)","(44, 17, 78, 16, 10, 47, 54, 39, 69, 74, 22, 85, 37, 18, 95, 37, 77, 33, 27, 26)",691,691,False,0.0
396,independent,20,218,"(4, 42, 36, 10, 27, 24, 18, 26, 27, 31, 32, 21, 4, 2, 35, 19, 34, 17, 9, 18)","(36, 34, 97, 45, 11, 66, 79, 12, 48, 22, 54, 48, 77, 90, 93, 86, 98, 45, 35, 77)",879,879,False,0.0
397,independent,20,298,"(8, 26, 50, 1, 18, 10, 47, 26, 24, 43, 32, 23, 43, 47, 30, 42, 49, 2, 30, 44)","(12, 59, 95, 89, 75, 31, 51, 15, 42, 68, 66, 53, 7, 43, 90, 47, 45, 38, 60, 6)",778,778,False,0.0
398,independent,20,236,"(26, 16, 29, 30, 11, 5, 31, 23, 19, 25, 22, 8, 38, 20, 14, 41, 1, 33, 43, 38)","(55, 78, 48, 92, 84, 6, 72, 9, 53, 70, 9, 83, 18, 20, 52, 71, 52, 97, 88, 91)",830,830,False,0.0
399,independent,20,224,"(3, 46, 2, 15, 11, 6, 4, 16, 23, 32, 32, 43, 31, 23, 37, 13, 20, 27, 35, 29)","(21, 79, 79, 13, 88, 69, 6, 49, 69, 7, 23, 90, 85, 99, 3, 14, 84, 43, 97, 97)",857,864,True,0.008101851851851851
400,independent,20,285,"(20, 17, 37, 50, 30, 50, 36, 19, 14, 28, 47, 16, 50, 25, 40, 27, 7, 6, 5, 46)","(72, 12, 63, 100, 53, 55, 33, 58, 85, 19, 6, 80, 1, 40, 30, 29, 13, 42, 77, 10)",738,738,False,0.0
401,independent,20,258,"(32, 28, 37, 31, 12, 43, 12, 46, 42, 49, 44, 34, 1, 32, 5, 1, 7, 19, 15, 26)","(13, 36, 51, 41, 40, 57, 16, 87, 10, 34, 14, 91, 85, 96, 39, 86, 21, 67, 68, 22)",788,794,True,0.007556675062972292
402,independent,20,297,"(32, 45, 27, 20, 30, 37, 41, 41, 11, 50, 40, 11, 12, 45, 32, 10, 39, 1, 41, 29)","(13, 83, 52, 71, 53, 52, 88, 94, 1, 61, 62, 89, 98, 34, 13, 99, 62, 20, 38, 34)",810,819,True,0.01098901098901099
403,independent,20,304,"(16, 22, 11, 47, 31, 34, 25, 48, 26, 45, 42, 10, 10, 11, 49, 38, 48, 30, 31, 33)","(80, 5, 35, 91, 20, 71, 96, 47, 20, 15, 34, 19, 59, 25, 79, 97, 56, 3, 98, 55)",746,780,True,0.04358974358974359
404,independent,20,234,"(6, 1, 6, 39, 22, 26, 2, 43, 6, 1, 43, 48, 12, 10, 47, 20, 48, 36, 18, 35)","(52, 67, 88, 13, 18, 13, 84, 62, 69, 23, 75, 85, 25, 65, 17, 53, 35, 6, 44, 76)",824,824,False,0.0
405,independent,20,296,"(3, 46, 30, 45, 37, 36, 44, 38, 15, 13, 22, 26, 29, 23, 19, 31, 46, 21, 33, 35)","(24, 93, 13, 79, 86, 13, 52, 39, 68, 66, 2, 68, 70, 37, 21, 98, 79, 50, 3, 62)",722,739,True,0.023004059539918808
406,independent,20,199,"(27, 26, 20, 8, 3, 9, 6, 28, 40, 27, 11, 42, 12, 3, 30, 33, 16, 4, 27, 26)","(54, 74, 82, 19, 11, 40, 15, 28, 51, 9, 91, 87, 27, 12, 63, 38, 19, 62, 88, 90)",674,698,True,0.034383954154727794
407,independent,20,261,"(43, 19, 26, 40, 30, 34, 25, 25, 28, 48, 8, 14, 14, 4, 13, 46, 37, 43, 15, 10)","(14, 70, 47, 96, 88, 65, 10, 74, 6, 66, 59, 64, 53, 27, 38, 97, 84, 86, 34, 83)",817,833,True,0.01920768307322929
408,independent,20,268,"(46, 17, 16, 37, 28, 17, 35, 30, 36, 42, 49, 17, 45, 39, 4, 12, 8, 4, 15, 40)","(57, 72, 75, 13, 65, 10, 98, 68, 76, 14, 87, 36, 18, 20, 27, 7, 62, 82, 77, 40)",825,825,False,0.0
409,independent,20,236,"(34, 31, 36, 41, 28, 13, 6, 25, 15, 10, 38, 12, 31, 12, 38, 40, 23, 10, 3, 27)","(71, 20, 54, 13, 90, 68, 68, 25, 34, 71, 17, 72, 6, 97, 76, 3, 26, 46, 33, 21)",780,780,False,0.0
410,independent,20,248,"(10, 20, 44, 6, 43, 30, 13, 11, 4, 15, 44, 7, 10, 30, 46, 12, 36, 48, 30, 37)","(88, 3, 43, 39, 91, 27, 22, 61, 42, 53, 58, 70, 72, 91, 30, 52, 1, 12, 39, 81)",820,820,False,0.0
411,independent,20,260,"(14, 21, 39, 15, 26, 1, 44, 34, 8, 14, 24, 35, 46, 48, 38, 4, 38, 35, 36, 1)","(4, 25, 26, 61, 27, 95, 68, 99, 94, 10, 78, 90, 37, 41, 6, 32, 55, 25, 18, 10)",734,734,False,0.0
412,independent,20,252,"(19, 4, 13, 20, 37, 30, 1, 39, 12, 33, 42, 19, 50, 26, 22, 41, 15, 8, 28, 45)","(91, 14, 15, 25, 26, 62, 10, 90, 46, 33, 33, 37, 67, 57, 59, 70, 60, 91, 80, 51)",722,730,True,0.010958904109589041
413,independent,20,272,"(49, 30, 6, 46, 19, 43, 10, 29, 7, 30, 20, 37, 31, 49, 18, 20, 10, 21, 30, 38)","(82, 24, 71, 95, 23, 72, 33, 36, 69, 33, 45, 16, 98, 25, 90, 42, 41, 11, 44, 42)",738,740,True,0.002702702702702703
414,independent,20,202,"(28, 39, 15, 18, 5, 35, 45, 9, 23, 9, 32, 1, 20, 20, 9, 2, 39, 18, 11, 25)","(45, 96, 79, 38, 33, 92, 91, 87, 50, 33, 21, 78, 4, 57, 81, 85, 99, 23, 54, 57)",874,877,True,0.0034207525655644243
415,independent,20,242,"(50, 16, 13, 36, 9, 36, 30, 14, 50, 2, 11, 11, 6, 28, 26, 26, 43, 9, 23, 45)","(44, 36, 28, 98, 9, 6, 24, 12, 92, 34, 9, 37, 94, 57, 28, 42, 53, 100, 54, 94)",724,724,False,0.0
416,independent,20,296,"(17, 33, 39, 47, 19, 21, 46, 42, 50, 36, 41, 4, 14, 33, 15, 39, 19, 5, 49, 23)","(1, 75, 85, 76, 66, 92, 57, 80, 5, 43, 100, 85, 63, 58, 50, 2, 64, 74, 22, 79)",914,921,True,0.00760043431053203
417,independent,20,205,"(39, 6, 48, 19, 3, 1, 30, 50, 6, 21, 1, 6, 17, 22, 7, 32, 39, 27, 8, 28)","(93, 6, 50, 85, 45, 84, 1, 50, 4, 50, 34, 46, 2, 54, 61, 4, 75, 90, 66, 33)",793,793,False,0.0
